virus_taxid,h2h_prob,zoo_prob,h2h_pseudo,zoo_pseudo,is_labelled,umap_x,umap_y,umap_z
2736647,0.5374,0.4889,0,0,False,5.2534213,8.037837,6.545197
2736692,0.1365,0.9121,0,1,False,5.6092916,9.050332,6.1281867
2738469,0.7823,0.2411,0,0,False,8.252529,12.323431,6.353492
2738470,0.9998,0.3592,1,0,False,6.7654576,-0.7007753,3.841107
2738555,0.9996,0.9349,1,1,False,6.785173,-0.28089118,3.720088
2738918,1.0,0.9912,1,1,False,8.614729,1.231187,4.5115695
2739834,1.0,0.8594,1,0,False,8.372839,0.8432431,4.5353985
2739874,1.0,0.9999,1,1,False,10.2593775,1.4423827,3.739812
2739875,0.3052,0.6974,0,0,False,7.706706,7.6917505,5.471106
2739876,1.0,1.0,1,1,False,8.57406,2.78983,4.8588653
2739880,1.0,0.9998,1,1,False,8.366043,1.2768466,4.426065
2740120,1.0,0.9732,1,1,False,8.328586,1.6094534,4.8373437
2740181,0.1191,0.9482,0,1,False,9.1801605,7.410625,5.1070757
2740182,1.0,1.0,1,1,False,9.313418,2.5115001,4.508179
2740427,0.0971,0.9763,0,1,False,11.023785,3.0337627,4.5675154
2740451,0.0021,0.9988,0,1,False,11.579767,19.454018,6.3539333
2740798,0.9996,0.0006,1,0,False,4.26116,-0.14280507,3.1326578
2740799,0.9997,0.1719,1,0,False,5.6723433,-0.5642114,3.225316
2740800,1.0,0.9999,1,1,False,8.664511,1.6589439,4.888228
2740801,0.9999,0.548,1,0,False,7.522937,-0.2522679,3.9051778
2740802,1.0,0.9137,1,1,False,6.8367405,-0.08245992,3.5394282
2740803,1.0,0.9992,1,1,False,8.745196,1.0065389,4.3020153
2740804,1.0,0.9906,1,1,False,8.649355,1.387028,4.615006
2740805,1.0,1.0,1,1,False,8.587389,1.6778893,3.7417982
2741072,0.2166,0.8097,0,0,False,4.9283247,1.1458786,3.436302
2741073,0.9998,0.008,1,0,False,5.440936,-0.31708047,3.0460217
2741074,0.9998,0.0002,1,0,False,4.8699584,-0.34229368,2.9443254
2741075,0.9999,0.1448,1,0,False,6.0670805,-0.7240389,3.5255263
2741076,0.9995,0.0067,1,0,False,4.456612,0.07475207,3.328568
2741077,0.9998,0.0012,1,0,False,5.4247427,-0.53542775,3.5547717
2741441,0.2083,0.9329,0,1,False,9.432227,7.0810437,4.7910876
2741656,1.0,1.0,1,1,False,9.185552,2.1323795,4.5084114
2741801,0.5511,0.996,0,1,False,7.9648795,9.375306,5.6786203
2742107,0.1964,0.872,0,0,False,12.023078,3.396394,2.9536796
2743404,0.0,0.0,0,0,False,10.0960655,7.1958957,4.926756
2743781,0.9986,0.0003,1,0,False,6.9089966,-0.52005017,2.4598272
2743803,0.9986,0.0003,1,0,False,6.9447308,-0.5868027,2.6318107
2743804,0.9986,0.0003,1,0,False,6.8791203,-0.55473965,2.5189006
2743843,0.9998,0.0012,1,0,False,5.130313,0.22318494,3.3262722
2743905,0.0,0.0,0,0,False,9.660714,3.3032105,5.130831
2743906,0.0,1.0,0,1,False,8.864361,2.5922909,4.929355
2743907,0.0,0.0,0,0,False,14.930062,1.7165372,1.8927282
2743909,0.8962,0.1068,0,0,False,10.475866,2.7473938,4.1594996
2743910,0.0892,0.9785,0,1,False,12.132968,3.5400598,4.676568
2743924,0.0,0.0,0,0,False,10.8029175,5.634157,2.0949457
2743928,0.2402,0.9717,0,1,False,9.552468,6.3611183,3.3618326
2743929,0.1913,0.8778,0,0,False,12.155248,3.6927907,2.9619172
2743931,0.1834,0.8865,0,0,False,12.103905,3.7665086,3.0342577
2743932,0.1925,0.8764,0,0,False,12.175987,3.7893767,3.0067158
2743936,1.0,1.0,1,1,False,8.496364,1.9435184,4.1929884
2743961,0.7662,0.4773,0,0,False,6.692498,11.441483,6.873087
2743970,0.4695,0.6722,0,0,False,8.292481,13.92473,6.430919
2743985,0.0,0.0,0,0,False,-0.58419955,0.96503067,7.9486966
2743990,0.0,0.0,0,0,False,11.095665,5.624974,1.8507518
2743994,0.8729,0.3049,0,0,False,9.944358,4.6368876,4.4835854
2743996,0.6959,0.9297,0,1,False,9.174804,4.604126,4.385681
2743999,0.9334,0.0676,1,0,False,12.309778,2.427523,3.459349
2744004,0.4342,0.9877,0,1,False,9.57083,6.17067,4.709916
2744011,0.9996,0.1494,1,0,False,6.1509295,12.840556,6.626618
2744802,0.2371,0.7743,0,0,False,2.5021296,0.35142913,3.198988
2745643,0.9998,0.6468,1,0,False,6.1059794,-0.7027665,3.1439245
2745646,0.9996,0.001,1,0,False,4.460843,-0.27529055,3.0741162
2745662,0.0267,0.8917,0,0,False,3.3812003,0.34932035,3.2290685
2745672,0.9999,0.0002,1,0,False,5.3567157,-0.76212955,3.0655
2745673,0.9991,0.0009,1,0,False,4.0112004,-0.14013958,3.1119037
2745674,0.9977,0.0645,1,0,False,4.396839,-0.32110938,3.1106162
2745684,0.9991,0.001,1,0,False,4.837127,-0.5093439,3.0502481
2745685,0.999,0.0035,1,0,False,4.697002,-0.17820226,3.1500888
2745691,0.9994,0.1066,1,0,False,6.199104,-0.80930483,3.5026004
2745692,0.2697,0.6427,0,0,False,4.7623296,8.684397,6.4511533
2745699,0.9993,0.0007,1,0,False,4.867411,-0.13140328,3.0286086
2746072,0.0896,0.9844,0,1,False,9.456523,7.457057,4.798918
2746927,0.9998,0.807,1,0,False,7.6234856,-0.049288947,3.8054924
2746928,0.3454,0.997,0,1,False,6.702186,1.9784138,2.9417434
2747210,0.0142,0.9858,0,1,True,4.5206866,0.1640068,2.880722
2747383,0.4096,0.5795,0,0,False,3.9280841,1.4112037,3.264559
2747491,1.0,1.0,1,1,False,8.871859,2.855393,4.5780025
2747781,0.9999,0.8358,1,0,False,7.2981834,-0.40585855,3.6008217
2748252,0.0066,0.0293,0,0,True,7.5639772,10.819044,6.8445425
2748253,0.0259,0.0157,0,0,True,4.887983,8.541207,6.389279
2748254,0.0,0.0005,0,0,True,3.6502342,0.9413699,3.4438772
2748342,0.2341,0.6609,0,0,False,7.3390136,10.993823,6.739213
2748378,1.0,1.0,1,1,False,8.335486,3.0366979,4.5228457
2748762,0.0004,0.999,0,1,True,5.531731,1.3455489,3.1848667
2748958,0.0555,0.9962,0,1,True,7.5667725,19.545483,7.2391725
2749299,1.0,0.9778,1,1,False,7.437289,-0.3024995,3.7557673
2749300,1.0,0.9999,1,1,False,6.9058695,-0.38513583,3.161965
2749381,1.0,0.9998,1,1,False,9.559651,0.51526374,3.2397888
2749412,1.0,1.0,1,1,False,8.4534235,0.9564114,3.886333
2749421,0.999,0.0112,1,0,True,5.888615,13.953874,6.871229
2749424,0.9991,0.0388,1,0,False,6.430328,-0.9016311,3.684867
2749426,1.0,1.0,1,1,False,8.769669,1.2454501,4.438253
2749430,0.6824,0.3347,0,0,False,10.339726,2.6893866,3.0902517
2749445,0.0328,0.0081,0,0,True,10.035306,15.586975,7.2180905
2749446,0.0868,0.0238,0,0,True,10.061575,15.671941,7.23335
2749447,0.0859,0.0234,0,0,True,10.052611,15.5858135,7.172798
2749448,0.0902,0.0839,0,0,True,8.055877,19.813412,7.7371945
2749449,0.0993,0.0824,0,0,True,7.847337,19.90263,7.4848776
2749450,0.0972,0.0727,0,0,True,7.9961057,19.865583,7.5366974
2749452,0.9781,0.0264,1,0,True,10.159457,15.894259,7.3403654
2749453,0.9784,0.0264,1,0,True,10.095492,15.791414,7.311314
2749454,0.9791,0.0269,1,0,True,10.18862,15.723105,7.4002013
2749668,1.0,1.0,1,1,False,7.512588,1.4089131,3.626933
2749946,0.1353,0.6613,0,0,False,5.3694315,8.610233,6.668326
2750264,1.0,1.0,1,1,False,9.924293,3.0999455,4.4814987
2750846,0.306,0.6748,0,0,False,1.5117439,0.3855806,3.3345568
2750849,0.6132,0.4254,0,0,False,5.67675,7.2751317,6.327439
2750850,0.0,0.0,0,0,False,11.2476845,-6.2441134,0.2164971
2750851,0.0,0.0,0,0,False,11.247148,-6.235447,0.22124436
2750853,0.9936,0.0064,1,0,False,6.308487,1.5294902,3.82026
2750856,0.9931,0.1857,1,0,False,6.548048,0.51402235,4.0215645
2751480,0.8925,0.742,0,0,False,8.736895,13.942979,6.5049434
2753656,0.9997,0.4868,1,0,False,7.281534,0.5032669,3.3909123
2753665,0.0327,0.1329,0,0,False,5.90115,9.48002,7.1033497
2754817,0.9967,0.0033,1,0,False,6.4343233,-0.01966001,3.7129784
2754871,0.9999,0.8231,1,0,False,6.8770328,0.25933257,3.5160584
2754975,0.5514,0.2042,0,0,False,4.9801183,8.52172,6.4888444
2755147,0.3482,0.8961,0,0,False,6.173138,8.698297,6.488982
2755404,1.0,0.9987,1,1,False,8.324864,0.4659316,3.9387872
2755407,1.0,1.0,1,1,False,8.690632,2.5293539,4.687741
2755408,0.9914,0.3222,1,0,False,6.229003,12.926887,6.7807317
2755482,0.1396,0.9855,0,1,False,8.128414,8.867728,5.2558365
2756144,0.2758,0.7243,0,0,False,2.164241,0.4609106,3.3425784
2756242,0.1173,0.8946,0,0,False,7.6675525,10.765543,6.525943
2756244,0.4331,0.4887,0,0,False,5.2101474,7.718074,6.396481
2757769,1.0,0.998,1,1,False,6.8671017,-0.30488917,3.5439255
2757770,0.9967,0.9272,1,1,False,6.1929746,4.6482654,5.174442
2758098,0.8674,0.9979,0,1,False,7.524604,8.885188,5.639271
2758131,0.2695,0.6128,0,0,False,5.0184636,7.1087527,6.1691065
2758132,0.5873,0.4775,0,0,False,5.7653885,8.71336,6.5248184
2758136,0.5322,0.3634,0,0,False,4.962917,7.537781,6.3306217
2758138,0.651,0.1527,0,0,False,4.7586145,6.550307,5.8818264
2758139,0.9543,0.0474,1,0,False,4.243165,0.14495316,3.265167
2758977,0.1102,0.8344,0,0,False,6.458507,7.8544316,6.260429
2759177,0.9998,0.4978,1,0,False,6.7139006,-0.4191474,3.2253966
2759191,0.4265,0.4197,0,0,False,7.4168878,12.071666,7.1954794
2759195,1.0,1.0,1,1,False,8.306736,0.709459,4.0806212
2759197,0.6978,0.9774,0,1,False,7.864877,7.032237,5.264496
2759198,0.9933,0.0131,1,0,False,4.433098,-0.29046825,2.8115582
2759218,1.0,0.9914,1,1,False,7.671223,0.7813184,3.9580166
2759389,1.0,1.0,1,1,False,9.720726,2.677928,3.9689136
2759392,0.0,0.0,0,0,False,13.571491,4.434928,2.4397533
2759393,1.0,1.0,1,1,False,10.544596,3.5883453,4.701563
2759395,0.1734,0.898,0,0,False,11.659277,3.5914626,3.4330242
2759459,0.4887,0.4879,0,0,False,8.872349,2.621312,4.503139
2759464,1.0,0.9991,1,1,False,6.8954873,-0.32326886,3.6414247
2759709,0.0873,0.9787,0,1,False,11.576512,3.3155499,4.5997224
2759710,1.0,1.0,1,1,False,8.783634,1.2624687,4.2394996
2759711,0.0066,0.9934,0,1,False,9.580645,2.045554,4.3402004
2759715,0.9725,0.9674,1,1,False,8.549311,4.759418,4.860787
2759719,1.0,1.0,1,1,False,8.936594,2.958463,4.696123
2759720,1.0,1.0,1,1,False,8.847012,2.1393049,4.629663
2759721,1.0,1.0,1,1,False,8.897699,1.8041285,4.5454006
2759724,1.0,1.0,1,1,False,9.944663,3.122548,4.462437
2759725,0.7893,0.2775,0,0,False,7.6902943,11.795954,5.738295
2759726,0.1332,0.968,0,1,False,10.91263,3.767997,3.785203
2759727,1.0,1.0,1,1,False,10.544355,2.8569844,4.038887
2759728,0.0896,0.9785,0,1,False,12.075722,3.4075053,4.5714116
2759730,0.0965,0.9765,0,1,False,11.021035,3.405428,4.088833
2759732,0.5187,0.511,0,0,False,10.810545,2.8433924,3.4137142
2760003,0.8071,0.1929,0,0,False,6.0025554,1.2502563,3.275021
2760664,1.0,0.053,1,0,False,5.7895727,11.393393,5.3644953
2760745,1.0,0.9936,1,1,False,6.5528097,-0.8201601,3.2975113
2760813,0.9968,0.8759,1,0,True,6.8408027,15.201151,7.141649
2760818,0.9949,0.0127,1,0,True,2.3016264,-2.0012205,5.1070194
2760819,0.9887,0.0219,1,0,True,5.661365,15.633028,7.6070223
2760820,0.9999,0.0258,1,0,True,5.85969,12.841127,6.69791
2760897,1.0,1.0,1,1,False,8.512279,2.8989527,4.6789317
2760898,1.0,1.0,1,1,False,8.29908,0.618946,4.102837
2760983,0.4998,0.9837,0,1,False,7.978189,9.723877,5.5710697
2760984,0.5148,0.6397,0,0,False,8.661401,13.256396,6.517334
2760987,0.1037,0.9509,0,1,False,8.293882,10.130619,5.627022
2761109,1.0,0.9996,1,1,False,7.9273667,0.24463469,3.2936409
2761110,1.0,0.9996,1,1,False,7.8399115,0.22144051,3.2302728
2761363,1.0,1.0,1,1,False,8.2948,2.7303073,4.281066
2762280,1.0,1.0,1,1,False,8.917532,2.4086442,4.8911476
2762281,0.4796,0.4788,0,0,False,9.194534,2.737979,4.696626
2762283,0.9905,0.9899,1,1,False,8.85944,2.3152466,4.6495237
2762389,0.0758,0.9551,0,1,False,10.766927,3.933432,2.8008552
2762397,0.22,0.8498,0,0,False,11.05586,5.6995587,4.370171
2762398,0.0,0.0,0,0,False,12.568137,4.924218,1.7484319
2762400,0.0918,0.9783,0,1,False,12.102343,3.8450303,4.3414555
2762401,0.0,0.0,0,0,False,15.002958,1.7679023,1.9014146
2762402,0.0,0.0,0,0,False,12.990245,5.6819234,4.696786
2762405,0.1118,0.9464,0,1,False,12.344063,3.772818,4.8254237
2762409,0.1266,0.9335,0,1,False,11.154547,2.6246326,5.559276
2762410,0.0164,0.9865,0,1,False,10.060664,4.8924065,4.6984005
2762412,0.0,0.0,0,0,False,12.9644,4.216579,2.6765084
2762413,0.0,0.0,0,0,False,15.021737,1.7563524,1.8877127
2762414,0.0,0.0,0,0,False,-0.93079525,0.7319866,8.219278
2762415,0.0,0.0,0,0,False,12.998677,7.5502267,6.5119576
2762421,0.9367,0.0639,1,0,False,11.752684,2.1555252,3.723657
2762426,0.0,0.0,0,0,False,7.5500593,3.0804145,2.9401414
2762427,0.0,0.0,0,0,False,7.617528,3.2414849,2.721147
2762429,0.0,0.0,0,0,False,7.5329227,3.0825608,2.9414134
2762669,0.0,0.0,0,0,False,11.252493,0.24408911,2.8111753
2762721,1.0,1.0,1,1,False,8.474099,1.2256215,3.9058144
2763102,0.8226,0.1794,0,0,False,5.135275,0.13258405,2.7844927
2763103,0.9897,0.0255,1,0,False,4.560179,-0.09851282,3.074641
2763129,0.4253,0.5986,0,0,False,6.182582,7.7243795,6.5162916
2763527,1.0,1.0,1,1,False,8.937224,1.708625,4.0579996
2763529,1.0,1.0,1,1,False,8.181561,0.5738712,3.8771064
2763531,1.0,1.0,1,1,False,8.166836,0.470918,3.9272172
2763538,1.0,0.9956,1,1,False,6.9058604,-0.22896507,3.483279
2764087,1.0,1.0,1,1,False,8.498152,0.12703654,3.7389681
2764122,1.0,0.0591,1,0,True,7.017892,19.148573,6.7584405
2764701,1.0,0.9969,1,1,False,7.1437087,-0.2540572,3.7724442
2765371,0.9991,0.7636,1,0,False,5.4931154,-0.7938157,3.2343335
2766528,1.0,1.0,1,1,False,9.044314,1.9867837,4.698262
2766529,1.0,1.0,1,1,False,8.757744,2.1279233,4.511412
2766561,0.9317,0.0712,1,0,False,3.7908318,0.82267904,3.342115
2766562,0.9925,0.0076,1,0,False,7.0466075,-0.04622459,3.2311444
2766563,1.0,1.0,1,1,False,8.3988695,1.1949427,4.1958537
2766564,1.0,1.0,1,1,False,8.413361,2.1809907,4.4326158
2766565,0.7347,0.3309,0,0,False,7.9994993,11.13861,5.80475
2766566,1.0,1.0,1,1,False,8.423161,2.7203283,4.1168737
2766568,1.0,1.0,1,1,False,8.700055,1.5741423,4.67993
2766745,1.0,0.9657,1,1,False,6.431681,0.28024,3.270457
2767013,0.9974,0.5062,1,0,False,4.6625543,-0.25266197,2.9489925
2767029,1.0,1.0,1,1,False,8.515678,1.1113609,4.160807
2767194,0.0,0.0,0,0,False,1.7579124,1.1488452,1.5432001
2767195,0.0,0.0,0,0,False,1.7999703,1.0953866,1.5823911
2767196,0.0,0.0,0,0,False,1.8323895,1.0036924,1.63284
2767513,0.9986,0.1935,1,0,False,4.5003033,-0.34939843,2.973512
2767553,0.3984,0.9963,0,1,False,7.7816772,9.452594,5.6874547
2767557,0.0,0.0,0,0,False,24.48114,8.62243,7.7712994
2767559,0.0,0.0,0,0,False,25.460583,7.0188456,8.107949
2767561,0.0,0.0,0,0,False,25.68166,7.0844107,7.9907756
2767565,1.0,0.9988,1,1,False,6.9173713,-0.51139265,3.5084457
2767570,1.0,1.0,1,1,False,9.65783,2.9898727,3.839923
2767576,0.8731,0.2143,0,0,False,10.2202,4.3303604,4.1612887
2767577,1.0,1.0,1,1,False,9.176944,2.94646,4.459438
2767578,0.5751,0.9787,0,1,False,9.551315,5.3480654,4.614598
2767579,1.0,1.0,1,1,False,8.866757,2.1324472,4.2966623
2767581,1.0,0.9995,1,1,False,7.5318217,-0.34697154,3.6955242
2767583,0.9957,0.9912,1,1,False,7.33023,1.5272509,3.1877027
2767584,0.0802,0.9758,0,1,False,11.897116,3.8495004,4.788668
2767587,0.5051,0.8743,0,0,False,10.651626,4.451301,3.2301078
2767588,0.8092,0.2548,0,0,False,9.22774,5.7227683,4.8069267
2768133,0.0936,0.963,0,1,False,11.7281275,4.290486,4.8636074
2768139,0.0,0.0,0,0,False,25.11341,7.594626,7.7512083
2768771,1.0,0.9986,1,1,False,7.700863,0.100946344,3.7436647
2768772,0.9805,0.0689,1,0,False,5.9759665,-0.31496584,3.207659
2769359,1.0,1.0,1,1,False,9.074825,1.4054002,4.4129977
2769808,1.0,1.0,1,1,False,7.5451837,0.44435105,4.017302
2771210,1.0,0.9961,1,1,False,6.9900613,-0.34656903,3.4842315
2771212,1.0,1.0,1,1,False,7.440784,0.38989264,3.9314804
2771380,0.0786,0.9978,0,1,False,7.2930555,9.586329,5.9577374
2771381,0.666,0.9191,0,1,False,7.9760303,6.9735956,5.5044546
2772023,0.4206,0.899,0,0,False,9.307838,5.830244,4.8134
2772059,0.9992,0.0014,1,0,False,3.8241518,0.20733088,3.0083537
2772060,1.0,0.9352,1,1,False,6.9239874,-0.41011548,3.1288958
2772061,0.9999,0.9221,1,1,False,5.63776,-0.3093633,2.9744673
2772062,0.9998,0.0016,1,0,False,3.9768736,0.1523166,3.0396705
2772063,0.9997,0.8938,1,0,False,5.8196187,-0.56933033,3.1487436
2772064,1.0,0.0339,1,0,False,5.4122915,-0.2244092,2.9018545
2772065,0.9999,0.1885,1,0,False,6.4933715,-0.28350827,3.6415033
2772066,0.9994,0.0006,1,0,False,3.7284753,0.03169987,2.828348
2772067,0.6139,0.0779,0,0,False,5.2472734,9.497892,6.8672557
2772068,0.9996,0.5156,1,0,False,5.8407764,-0.46998864,2.8306398
2772069,0.596,0.9646,0,1,False,7.071887,9.175792,6.359863
2772070,0.8381,0.1657,0,0,False,3.9388485,-0.07429973,3.2359283
2772071,1.0,0.112,1,0,False,5.207315,-0.45491284,3.2446063
2772072,0.7395,0.2629,0,0,False,3.6580114,0.3794762,3.3344235
2772073,0.9997,0.0244,1,0,False,4.503016,-0.16601166,2.9561734
2772074,1.0,0.0001,1,0,False,4.580105,0.14103793,3.2797287
2772075,0.8525,0.6138,0,0,False,3.926556,6.14138,5.916851
2772076,0.9993,0.0007,1,0,False,4.1411343,1.8109473,3.9489613
2772077,1.0,0.0086,1,0,False,5.2226076,-0.35560954,2.817101
2772078,1.0,0.0004,1,0,False,4.154282,6.215069,6.224824
2772079,1.0,0.2236,1,0,False,5.7906117,-0.5664726,3.0797703
2772080,0.9921,0.0081,1,0,False,5.5868716,-0.58075124,2.8331873
2772081,0.9996,0.2213,1,0,False,5.787426,-0.58114463,2.9320934
2772082,0.6427,0.3289,0,0,False,3.2312615,0.4328632,3.4049656
2772083,0.9993,0.0007,1,0,False,2.9415197,0.5273512,3.5871463
2772084,1.0,0.0548,1,0,False,5.6443095,-0.25597727,3.0675027
2772085,1.0,0.0,1,0,False,4.8898673,1.9396969,3.4863458
2772086,1.0,0.0001,1,0,False,7.2796245,-0.16683632,2.4588192
2772087,1.0,0.9937,1,1,False,7.0830283,0.36662805,3.306893
2772088,0.9918,0.0089,1,0,False,2.977471,0.0065820557,3.1503544
2772089,0.1697,0.9621,0,1,False,6.2870727,9.351119,6.3520503
2772090,0.9994,0.0006,1,0,False,3.6741905,0.036775198,3.0852637
2772091,0.9992,0.0008,1,0,False,4.3193717,-0.08450288,2.990714
2772092,0.9994,0.0006,1,0,False,4.0527,0.08130819,2.6064937
2772093,1.0,0.9856,1,1,False,6.9233847,-0.10192526,3.250062
2772094,1.0,0.6083,1,0,False,6.8649015,-0.42350036,3.277347
2772095,1.0,0.7166,1,0,False,7.2315755,-0.25855163,3.3629289
2772344,0.7216,0.1834,0,0,False,6.012251,9.356461,6.6942315
2772448,0.9643,0.0361,1,0,False,5.523949,0.28469416,3.3644671
2772503,0.4263,0.9953,0,1,False,7.266521,9.014308,5.8704834
2772507,0.9851,0.0402,1,0,False,4.6392245,-0.15373756,3.076404
2772511,1.0,0.0176,1,0,False,6.0559573,-0.86053056,2.6387599
2772516,1.0,0.9268,1,1,False,6.736999,-0.44073778,3.2596352
2772517,1.0,0.0123,1,0,False,6.354805,0.25022048,3.1744778
2772518,1.0,0.0003,1,0,False,6.263062,0.27078748,3.100544
2772519,0.9939,0.0112,1,0,False,6.063535,-0.8571867,2.846067
2772520,0.9994,0.0006,1,0,False,4.237336,0.47015214,3.0809283
2773288,0.483,0.6411,0,0,False,8.070501,12.471441,6.617007
2773293,0.2714,0.9106,0,1,False,7.0001774,9.622507,6.5314374
2773314,1.0,0.504,1,0,False,7.421326,0.030354582,3.3623092
2773315,0.5317,0.9616,0,1,False,7.9754324,8.279372,5.151715
2773471,1.0,0.0,1,0,True,7.2673826,-0.1687578,3.2181292
2775045,0.1805,0.8897,0,0,False,11.952484,3.5376737,3.1125638
2775266,0.9959,0.9101,1,1,False,6.233032,6.0257974,5.514428
2776735,0.8954,0.9969,0,1,False,9.060463,5.1869764,4.6498947
2776771,1.0,0.0,1,0,False,5.2190332,0.38517883,2.730286
2776808,0.9763,0.0435,1,0,False,6.8281918,1.1455218,4.0629
2776813,1.0,1.0,1,1,False,7.5190067,0.36134395,4.0283813
2776814,1.0,1.0,1,1,False,8.450536,1.0627861,3.7588692
2776820,1.0,0.0036,1,0,False,6.436666,-0.41789314,3.0874896
2776821,0.9996,0.0005,1,0,False,4.015839,0.101334155,2.661216
2776836,0.9993,0.0008,1,0,False,4.4051104,0.42007574,3.0256424
2776839,0.0,0.0,0,0,False,12.7078495,5.1648827,1.5202303
2776851,0.1158,0.9427,0,1,False,11.250422,4.809516,4.8963695
2776856,0.0215,0.9813,0,1,False,9.711655,3.8176012,4.375396
2776857,1.0,1.0,1,1,False,8.712991,4.718862,4.736885
2776861,0.0,0.0,0,0,False,12.621781,5.0547886,1.6095552
2776864,0.0,0.0,0,0,False,12.92034,7.5091376,6.457123
2776866,0.6853,0.6559,0,0,False,9.579639,5.100337,4.5739365
2776867,0.0,0.0,0,0,False,12.9891405,7.556982,6.5300803
2776868,0.7991,0.9077,0,1,False,10.170158,4.911202,4.5763054
2776877,0.0,0.0,0,0,False,24.643772,8.466231,7.8696055
2777131,0.9934,0.0162,1,0,True,5.3787856,14.997748,7.623787
2777134,0.9995,0.0005,1,0,True,4.551379,0.75219804,3.4960577
2777147,0.9509,0.1001,1,0,True,7.6742177,19.880917,7.4337897
2777301,0.9989,0.0014,1,0,False,4.325336,-0.07709327,2.9807093
2777318,1.0,0.0004,1,0,False,4.190114,-0.1611833,2.5894341
2777348,1.0,1.0,1,1,False,8.147365,1.2367123,4.1352425
2777363,1.0,0.1993,1,0,False,6.5928645,-0.26670018,2.8848495
2777364,1.0,0.0,1,0,False,5.8898487,0.30280742,2.4799974
2777377,0.9894,0.0106,1,0,False,2.9718347,-0.13451594,2.7290583
2777378,0.9894,0.0106,1,0,False,2.7147653,-0.11173498,2.7011719
2777380,0.9894,0.0106,1,0,False,3.4620557,-0.124393016,2.723108
2777397,1.0,1.0,1,1,False,8.346345,0.90441597,4.165503
2777538,1.0,0.4651,1,0,False,7.509987,0.08766374,3.368628
2777710,1.0,0.0066,1,0,False,6.8214927,-0.55217576,3.1215365
2778517,1.0,1.0,1,1,False,8.823828,1.6240916,3.7288685
2778518,1.0,0.119,1,0,False,7.1565623,-0.29076633,3.0883691
2778520,1.0,0.2496,1,0,False,6.8328786,0.1524447,2.9446201
2778524,1.0,0.014,1,0,True,9.4162445,15.694499,2.882947
2778671,0.112,0.9898,0,1,False,6.8945,9.652078,6.754607
2779404,0.886,0.1446,0,0,False,2.1934981,-2.6954322,5.0635395
2779843,0.3132,0.6331,0,0,False,7.856523,10.727798,6.6510816
2779846,0.9521,0.0456,1,0,True,7.7624803,10.690643,6.623271
2779847,1.0,1.0,1,1,True,8.427106,1.1923056,3.905142
2781364,0.9999,0.9999,1,1,False,10.050615,2.2242615,3.9465578
2781608,0.7325,0.3174,0,0,False,6.128196,10.537848,6.8676744
2781641,0.9999,0.0001,1,0,False,5.4926896,2.5387337,3.9463007
2781948,1.0,0.0051,1,0,False,7.1350927,-0.2834057,3.1591914
2782564,1.0,1.0,1,1,False,8.751161,0.78266907,4.1709504
2783539,1.0,0.0002,1,0,False,6.5894704,-0.5741053,3.388432
2783540,1.0,1.0,1,1,False,8.54226,0.7683888,4.227636
2783546,1.0,0.0,1,0,False,5.876283,-0.32150126,2.8398173
2783547,1.0,0.0004,1,0,False,6.3093724,-0.5655754,3.1015522
2783549,1.0,0.0099,1,0,False,5.899898,-0.52127403,2.5239549
2783667,1.0,0.9632,1,1,False,7.5849447,0.19256571,3.2469065
2783669,1.0,1.0,1,1,False,8.542853,3.2797375,4.3580494
2783673,1.0,0.0003,1,0,False,5.643437,-0.021690546,2.6934712
2783674,1.0,0.0045,1,0,False,6.6886053,-0.32625952,2.975577
2783683,1.0,0.0003,1,0,False,4.6538515,0.18613997,3.1560924
2783800,1.0,1.0,1,1,False,7.849208,-0.29696405,3.1998868
2783801,1.0,0.9997,1,1,False,7.5796084,-0.015135488,3.3646626
2783802,0.9544,0.9954,1,1,False,7.8034673,4.1594515,4.276073
2783803,0.9584,0.9957,1,1,False,7.800734,4.2659297,4.1044555
2783859,0.0719,0.9075,0,1,False,6.2211165,6.1544952,5.465365
2783867,1.0,1.0,1,1,False,8.903733,1.9416056,4.494434
2784187,1.0,0.0002,1,0,False,5.568784,-0.801436,2.741766
2785027,1.0,1.0,1,1,False,8.569185,1.0943993,4.268518
2785079,1.0,0.2157,1,0,False,7.9803424,0.73255706,3.1369774
2785247,1.0,0.0,1,0,False,7.866649,0.5418492,3.3508978
2785386,0.0001,0.982,0,1,False,3.0626042,6.8919587,5.1589003
2785525,1.0,0.0088,1,0,False,6.8159447,-0.59188145,2.49298
2787014,0.7029,0.3128,0,0,False,9.924204,2.4082248,3.1639824
2787045,1.0,0.9999,1,1,False,8.590381,1.4890167,4.0198326
2789016,1.0,1.0,1,1,False,8.572918,1.2603012,3.721822
2789811,1.0,0.0002,1,0,False,5.573076,-0.081578575,3.3067925
2789812,1.0,0.0005,1,0,False,6.2016296,0.09051294,2.6840055
2790304,0.0,0.0,0,0,False,-0.54536384,2.906631,5.9423585
2790305,0.0,0.0,0,0,False,4.882918,5.177956,8.913608
2790306,0.0,0.0,0,0,False,-0.6538606,2.9837472,5.964213
2790307,0.0,0.0,0,0,False,5.062209,5.2972503,8.713013
2790336,1.0,0.0004,1,0,False,7.175299,-0.37255955,3.0896783
2790345,1.0,0.0008,1,0,False,6.3654156,1.1887668,3.5111582
2790346,0.8646,0.0008,0,0,False,7.1876116,1.6758139,3.485725
